Date,Open,High,Low,Close,Adj Close,Volume
2006-01-30,271.58,272.60,270.45,271.63,271.63,"266,500,000"
2006-02-01,272.06,274.67,271.76,273.95,273.95,"726,400,000"
2006-02-02,275.05,275.73,273.40,274.42,274.42,"680,800,000"
2006-02-03,273.79,274.63,272.56,274.33,274.33,"1,718,200,000"
2006-02-06,274.18,275.20,273.41,274.83,274.83,"825,100,000"
2006-02-07,276.12,278.71,275.53,278.41,278.41,"1,114,400,000"
2006-02-08,276.99,276.99,272.11,273.00,273.00,"1,177,000,000"
2006-02-09,274.61,275.64,272.57,275.14,275.14,"591,400,000"
2006-02-10,274.98,277.14,274.61,276.33,276.33,"862,700,000"
2006-02-13,276.21,277.97,275.30,276.19,276.19,"614,300,000"
2006-02-14,275.23,275.23,269.47,270.32,270.32,"912,500,000"
2006-02-15,270.91,271.90,267.70,271.90,271.90,"911,100,000"
2006-02-16,272.43,273.10,271.04,272.07,272.07,"408,700,000"
2006-02-17,272.70,274.10,272.00,273.45,273.45,"1,471,500,000"
2006-02-20,273.76,275.37,273.04,274.49,274.49,"384,900,000"
2006-02-21,273.11,273.11,270.01,271.54,271.54,"924,900,000"
2006-02-22,269.97,271.11,268.40,270.29,270.29,"842,800,000"
2006-02-23,270.18,270.20,266.95,268.27,268.27,"465,400,000"
2006-02-24,267.82,268.51,265.19,266.19,266.19,"438,300,000"
2006-02-27,267.13,272.53,267.13,271.44,271.44,"620,500,000"
2006-02-28,272.66,272.75,270.25,270.42,270.42,"827,500,000"
2006-03-01,268.31,273.05,268.14,272.95,272.95,"901,800,000"
2006-03-02,274.65,276.08,273.43,275.66,275.66,"1,663,200,000"
2006-03-03,276.05,278.41,275.20,278.36,278.36,"621,000,000"
2006-03-06,277.80,278.57,276.92,278.29,278.29,"1,095,500,000"
2006-03-07,278.41,279.15,273.90,273.94,273.94,"1,078,000,000"
2006-03-08,271.83,272.10,267.80,270.87,270.87,"1,177,100,000"
2006-03-09,270.68,272.53,268.74,272.30,272.30,"1,414,200,000"
2006-03-10,272.63,275.13,272.59,274.38,274.38,"606,500,000"
2006-03-13,275.05,275.15,273.04,273.50,273.50,"2,615,400,000"
2006-03-14,273.13,273.76,272.47,273.74,273.74,"994,000,000"
2006-03-15,274.52,275.29,272.63,273.78,273.78,"502,000,000"
2006-03-16,275.41,281.94,275.41,281.08,281.08,"1,652,900,000"
2006-03-17,282.89,289.86,282.89,289.26,289.26,"2,524,400,000"
2006-03-20,290.25,297.20,290.25,295.52,295.52,"2,898,400,000"
2006-03-21,295.81,297.59,292.36,294.38,294.38,"1,805,900,000"
2006-03-22,292.67,292.67,287.21,287.73,287.73,"2,507,000,000"
2006-03-23,289.12,293.13,287.05,288.87,288.87,"1,367,900,000"
2006-03-24,291.28,292.65,289.36,290.36,290.36,"797,500,000"
2006-03-27,289.29,290.50,288.91,290.42,290.42,"597,000,000"
2006-03-28,290.90,294.80,290.90,294.01,294.01,"927,800,000"
2006-03-29,292.96,296.62,292.57,292.57,292.57,"797,300,000"
2006-04-03,292.40,295.15,292.34,294.58,294.58,"940,000,000"
2006-04-04,294.59,295.65,293.49,294.11,294.11,"736,300,000"
2006-04-05,295.90,298.85,295.90,298.71,298.71,"1,169,200,000"
2006-04-06,299.48,301.57,299.09,300.93,300.93,"992,700,000"
2006-04-07,300.90,303.12,299.35,302.63,302.63,"863,000,000"
2006-04-11,303.52,303.75,301.33,302.06,302.06,"967,400,000"
2006-04-12,301.01,305.86,300.24,305.17,305.17,"806,700,000"
2006-04-13,306.29,308.19,306.28,307.21,307.21,"1,003,000,000"
2006-04-17,308.04,309.29,306.54,308.12,308.12,"1,021,700,000"
2006-04-18,308.47,315.62,308.47,315.62,315.62,"1,382,900,000"
2006-04-19,319.62,325.79,319.62,325.36,325.36,"2,575,300,000"
2006-04-20,325.82,334.71,325.82,328.17,328.17,"2,789,000,000"
2006-04-21,325.42,329.13,322.77,326.55,326.55,"1,625,300,000"
2006-04-24,325.04,326.29,320.38,322.31,322.31,"1,406,900,000"
2006-04-25,321.42,325.61,321.41,325.61,325.61,"974,900,000"
2006-04-26,326.12,331.93,326.12,330.84,330.84,"1,537,500,000"
2006-04-27,333.92,335.14,327.00,328.57,328.57,"2,210,700,000"
2006-04-28,325.65,326.74,321.07,325.10,325.10,"1,233,100,000"
2006-05-01,326.25,328.56,326.22,328.53,328.53,"772,400,000"
2006-05-02,332.18,333.76,326.97,328.22,328.22,"1,764,400,000"
2006-05-03,332.05,333.85,329.86,333.85,333.85,"2,378,000,000"
2006-05-04,334.46,334.46,328.62,331.16,331.16,"2,266,200,000"
2006-05-05,331.52,331.61,327.02,330.91,330.91,"945,800,000"
2006-05-08,333.32,336.18,331.27,336.18,336.18,"1,254,900,000"
2006-05-09,338.36,344.03,338.32,342.48,342.48,"3,068,500,000"
2006-05-10,343.96,345.12,340.28,344.00,344.00,"1,906,500,000"
2006-05-11,343.63,347.16,343.26,346.94,346.94,"1,809,500,000"
2006-05-12,340.70,344.09,338.96,340.06,340.06,"1,506,000,000"
2006-05-15,332.25,332.33,316.01,316.52,316.52,"2,439,500,000"
2006-05-16,315.94,318.26,294.44,317.41,317.41,"2,981,700,000"
2006-05-17,326.20,331.34,324.40,325.23,325.23,"3,116,500,000"
2006-05-18,305.23,313.79,302.42,310.65,310.65,"1,677,100,000"
2006-05-19,308.97,313.23,307.20,308.11,308.11,"1,146,800,000"
2006-05-22,308.77,309.14,287.24,288.27,288.27,"2,559,200,000"
2006-05-23,280.38,293.25,278.39,292.50,292.50,"2,034,400,000"
2006-05-24,296.05,296.05,288.59,291.88,291.88,"1,766,600,000"
2006-05-29,297.08,299.92,293.71,295.47,295.47,"1,195,200,000"
2006-05-30,295.94,304.92,295.94,303.78,303.78,"931,500,000"
2006-05-31,293.59,298.05,293.04,294.05,294.05,"1,124,200,000"
2006-06-01,296.70,298.29,289.78,292.47,292.47,"676,100,000"
2006-06-02,294.72,299.00,290.96,298.52,298.52,"683,000,000"
2006-06-05,299.30,302.02,297.76,299.37,299.37,"463,600,000"
2006-06-06,292.59,293.84,288.35,291.04,291.04,"580,000,000"
2006-06-07,287.42,287.42,282.22,283.49,283.49,"582,500,000"
2006-06-08,276.68,277.78,268.91,271.89,271.89,"1,185,600,000"
2006-06-09,275.05,280.23,272.35,280.08,280.08,"1,004,100,000"
2006-06-12,276.41,279.54,275.62,279.54,279.54,"406,400,000"
2006-06-13,272.33,275.08,268.77,270.60,270.60,"1,279,000,000"
2006-06-14,270.03,271.48,266.81,269.95,269.95,"860,100,000"
2006-06-15,275.92,276.91,270.53,271.67,271.67,"747,900,000"
2006-06-16,281.29,289.59,279.51,289.59,289.59,"1,119,600,000"
2006-06-19,285.55,287.33,283.86,286.36,286.36,"556,400,000"
2006-06-20,281.60,286.14,281.28,286.01,286.01,"578,600,000"
2006-06-21,286.75,287.69,284.39,285.71,285.71,"260,700,000"
2006-06-22,291.39,291.39,287.08,288.31,288.31,"542,900,000"
2006-06-23,283.22,284.67,283.01,284.67,284.67,"311,800,000"
2006-06-26,284.42,284.70,281.16,283.63,283.63,"368,900,000"
2006-06-27,284.37,285.36,282.61,283.75,283.75,"611,400,000"
2006-06-28,279.76,281.53,278.93,280.60,280.60,"411,500,000"
2006-06-29,281.70,282.51,280.42,281.11,281.11,"614,500,000"
2006-06-30,291.14,291.23,288.03,289.73,289.73,"1,128,200,000"
2006-07-03,289.81,294.24,289.33,294.24,294.24,"716,200,000"
2006-07-04,297.12,298.03,295.62,297.21,297.21,"684,200,000"
2006-07-05,296.17,299.44,295.95,297.36,297.36,"708,300,000"
2006-07-06,294.38,297.83,292.13,297.83,297.83,"981,100,000"
2006-07-07,299.85,300.51,297.96,299.75,299.75,"899,000,000"
2006-07-10,297.10,300.44,296.33,297.61,297.61,"397,400,000"
2006-07-11,297.61,300.11,297.58,298.61,298.61,"531,000,000"
2006-07-12,299.74,301.49,297.66,298.73,298.73,"368,200,000"
2006-07-13,298.01,300.07,294.75,295.76,295.76,"952,600,000"
2006-07-14,287.48,291.63,286.77,288.38,288.38,"560,500,000"
2006-07-17,284.92,285.46,282.21,283.21,283.21,"535,000,000"
2006-07-18,284.52,285.88,282.42,283.49,283.49,"725,500,000"
2006-07-19,285.65,285.77,281.65,282.27,282.27,"441,300,000"
2006-07-20,289.55,291.35,287.50,291.35,291.35,"652,900,000"
2006-07-21,287.78,291.21,287.78,290.92,290.92,"501,500,000"
2006-07-24,287.91,288.28,285.95,288.28,288.28,"352,000,000"
2006-07-25,291.61,291.79,287.89,289.15,289.15,"599,800,000"
2006-07-26,289.30,291.44,289.06,290.46,290.46,"476,100,000"
2006-07-27,291.72,295.81,290.76,294.19,294.19,"738,300,000"
2006-07-28,295.31,295.64,294.45,295.52,295.52,"481,200,000"
2006-07-31,299.35,299.35,296.82,299.07,299.07,"473,900,000"
2006-08-01,299.36,304.62,298.92,304.44,304.44,"916,400,000"
2006-08-02,303.55,310.13,303.55,310.03,310.03,"1,051,800,000"
2006-08-03,311.65,311.78,305.60,306.31,306.31,"1,141,200,000"
2006-08-04,306.71,309.33,306.71,308.94,308.94,"917,000,000"
2006-08-07,309.82,313.89,309.82,312.22,312.22,"797,900,000"
2006-08-08,313.21,313.92,309.62,310.39,310.39,"822,100,000"
2006-08-09,309.74,315.32,309.29,315.06,315.06,"890,500,000"
2006-08-10,314.48,316.71,307.77,307.96,307.96,"1,151,800,000"
2006-08-11,311.30,313.31,311.30,312.43,312.43,"495,300,000"
2006-08-14,313.87,315.48,311.53,315.48,315.48,"587,900,000"
2006-08-15,315.61,317.66,315.58,317.47,317.47,"926,900,000"
2006-08-16,321.19,322.22,318.67,320.95,320.95,"1,179,600,000"
2006-08-22,321.15,321.94,317.90,320.44,320.44,"684,800,000"
2006-08-23,319.20,320.96,318.94,320.87,320.87,"1,176,400,000"
2006-08-24,317.76,320.24,316.92,318.02,318.02,"1,319,300,000"
2006-08-25,318.41,318.42,312.90,314.32,314.32,"917,500,000"
2006-08-28,314.70,317.47,313.84,314.70,314.70,"1,283,500,000"
2006-08-29,316.63,318.45,314.82,318.45,318.45,"954,800,000"
2006-08-30,319.18,319.53,315.38,316.37,316.37,"1,267,600,000"
2006-08-31,318.18,318.45,316.07,317.61,317.61,"973,100,000"
2006-09-01,317.68,320.61,317.68,320.61,320.61,"709,000,000"
2006-09-04,323.72,326.82,321.95,326.82,326.82,"1,059,200,000"
2006-09-05,327.79,327.79,324.57,326.58,326.58,"1,069,500,000"
2006-09-06,326.89,327.21,325.10,327.21,327.21,"823,000,000"
2006-09-07,323.87,326.18,322.74,326.07,326.07,"843,600,000"
2006-09-08,323.81,325.39,322.87,325.11,325.11,"1,237,800,000"
2006-09-11,324.57,324.57,319.00,320.21,320.21,"735,200,000"
2006-09-12,319.53,319.53,312.36,315.96,315.96,"807,700,000"
2006-09-13,318.74,321.79,317.93,319.90,319.90,"775,500,000"
2006-09-14,321.90,322.81,320.82,322.80,322.80,"604,000,000"
2006-09-15,321.81,324.36,321.29,324.36,324.36,"446,700,000"
2006-09-18,324.60,326.44,323.54,326.44,326.44,"514,000,000"
2006-09-19,326.13,330.05,326.13,329.51,329.51,"794,000,000"
2006-09-20,325.71,329.02,325.71,327.53,327.53,"577,800,000"
2006-09-21,328.41,334.11,328.29,334.11,334.11,"1,555,100,000"
2006-09-22,332.29,335.96,332.29,334.54,334.54,"1,065,500,000"
2006-09-25,332.63,333.42,330.82,333.42,333.42,"777,500,000"
2006-09-26,334.25,334.31,328.88,330.91,330.91,"790,600,000"
2006-09-27,333.54,335.19,333.21,335.19,335.19,"777,100,000"
2006-09-28,335.82,336.46,334.04,336.46,336.46,"945,200,000"
2006-09-29,335.90,336.47,334.26,336.47,336.47,"880,000,000"
2006-10-02,335.79,336.24,333.07,334.66,334.66,"1,167,700,000"
2006-10-03,332.56,336.59,332.39,336.59,336.59,"1,026,700,000"
2006-10-04,335.85,336.47,330.94,336.13,336.13,"959,400,000"
2006-10-05,338.82,339.29,335.30,337.56,337.56,"1,549,300,000"
2006-10-06,338.14,341.30,338.14,338.72,338.72,"917,200,000"
2006-10-09,338.63,339.09,334.88,337.39,337.39,"894,100,000"
2006-10-10,336.67,340.00,336.67,340.00,340.00,"816,600,000"
2006-10-11,339.87,342.00,338.12,339.22,339.22,"1,318,700,000"
2006-10-12,338.47,339.44,336.28,338.83,338.83,"1,218,400,000"
2006-10-13,340.38,344.96,340.38,344.62,344.62,"960,700,000"
2006-10-16,345.76,346.05,339.75,341.26,341.26,"688,300,000"
2006-10-17,341.34,342.66,340.60,341.94,341.94,"1,031,400,000"
2006-10-18,339.93,341.36,339.36,341.32,341.32,"923,900,000"
2006-10-19,342.05,343.04,341.16,342.19,342.19,"563,300,000"
2006-10-20,342.57,343.07,341.25,343.07,343.07,"522,300,000"
2006-10-30,342.32,345.82,341.94,344.81,344.81,"670,300,000"
2006-10-31,345.06,347.09,343.96,345.85,345.85,"913,600,000"
2006-11-01,345.89,347.53,344.12,347.38,347.38,"695,600,000"
2006-11-02,346.34,351.78,345.63,351.78,351.78,"886,800,000"
2006-11-03,351.85,354.09,351.33,352.94,352.94,"897,300,000"
2006-11-06,352.72,362.24,352.72,360.21,360.21,"1,215,900,000"
2006-11-07,364.63,366.20,361.08,363.50,363.50,"1,567,300,000"
2006-11-08,362.97,363.93,360.52,361.62,361.62,"1,037,000,000"
2006-11-09,361.21,364.92,361.12,364.92,364.92,"718,200,000"
2006-11-10,365.14,368.13,363.52,365.98,365.98,"702,200,000"
2006-11-13,364.53,364.53,358.79,359.25,359.25,"859,400,000"
2006-11-14,361.65,367.37,361.65,367.37,367.37,"1,052,900,000"
2006-11-15,369.45,369.54,365.92,367.04,367.04,"839,600,000"
2006-11-16,367.90,367.90,364.38,366.14,366.14,"764,900,000"
2006-11-17,366.16,368.30,365.10,366.46,366.46,"1,402,000,000"
2006-11-20,365.09,369.86,364.66,369.58,369.58,"1,122,900,000"
2006-11-21,369.63,369.63,366.46,368.42,368.42,"764,900,000"
2006-11-22,369.71,373.47,369.71,373.47,373.47,"1,211,900,000"
2006-11-23,374.33,374.33,370.80,372.71,372.71,"1,323,600,000"
2006-11-24,372.22,376.57,371.13,376.17,376.17,"1,025,800,000"
2006-11-27,377.62,381.79,376.49,379.41,379.41,"1,202,900,000"
2006-11-28,374.18,375.77,369.91,369.91,369.91,"980,200,000"
2006-11-29,373.68,374.88,371.11,374.88,374.88,"832,800,000"
2006-11-30,378.24,380.79,375.75,376.93,376.93,"1,176,200,000"
2006-12-01,377.21,380.79,377.18,380.33,380.33,"891,500,000"
2006-12-04,380.27,380.27,377.89,379.05,379.05,"909,500,000"
2006-12-05,381.66,390.35,381.66,390.35,390.35,"1,347,700,000"
2006-12-06,392.53,396.88,391.10,392.23,392.23,"1,709,500,000"
2006-12-07,390.83,392.31,388.96,390.75,390.75,"1,069,500,000"
2006-12-08,389.74,390.32,387.20,388.36,388.36,"1,547,000,000"
2006-12-11,388.73,389.77,382.60,384.53,384.53,"1,511,500,000"
2006-12-12,383.78,384.39,379.90,383.40,383.40,"1,196,300,000"
2006-12-13,383.27,383.69,379.51,382.58,382.58,"1,015,900,000"
2006-12-14,383.21,384.83,381.61,384.83,384.83,"1,177,300,000"
2006-12-15,388.82,390.51,387.04,390.48,390.48,"697,400,000"
2006-12-18,390.77,391.09,386.22,389.13,389.13,"694,100,000"
2006-12-19,386.69,387.51,373.25,377.62,377.62,"1,527,100,000"
2006-12-20,384.54,386.34,383.19,384.20,384.20,"1,152,500,000"
2006-12-21,384.27,389.70,384.27,389.70,389.70,"1,328,800,000"
2006-12-22,388.39,389.76,386.86,388.66,388.66,"595,700,000"
2006-12-26,388.21,389.09,387.76,388.29,388.29,"366,500,000"
2006-12-27,389.48,392.43,389.48,392.43,392.43,"670,300,000"
2006-12-28,394.87,395.14,392.01,393.11,393.11,"1,111,000,000"
2007-01-02,395.20,400.75,395.20,400.75,400.75,"573,500,000"
2007-01-03,399.43,400.39,397.93,399.35,399.35,"1,648,600,000"
2007-01-04,400.54,401.40,395.72,396.49,396.49,"1,211,400,000"
2007-01-05,394.85,397.91,393.80,397.89,397.89,"1,925,000,000"
2007-01-08,393.97,394.38,390.88,393.40,393.40,"1,710,000,000"
2007-01-09,395.47,395.92,383.05,385.23,385.23,"2,407,100,000"
2007-01-10,376.38,376.60,366.93,368.60,368.60,"2,469,900,000"
2007-01-11,373.55,374.05,365.46,366.84,366.84,"1,226,800,000"
2007-01-12,368.51,368.51,348.16,361.40,361.40,"1,763,800,000"
2007-01-15,365.44,373.20,365.44,372.81,372.81,"949,100,000"
2007-01-16,375.76,379.41,374.61,378.82,378.82,"1,029,400,000"
2007-01-17,378.98,380.00,378.02,379.17,379.17,"1,215,100,000"
2007-01-18,380.78,383.99,380.78,382.54,382.54,"1,432,600,000"
2007-01-19,381.78,387.96,380.50,387.96,387.96,"1,060,300,000"
2007-01-22,390.27,393.45,389.40,393.45,393.45,"1,231,500,000"
2007-01-23,391.91,391.91,386.34,390.82,390.82,"817,900,000"
2007-01-24,392.58,393.50,388.20,390.10,390.10,"1,367,300,000"
2007-01-25,389.54,389.85,380.32,382.68,382.68,"1,468,600,000"
2007-01-26,375.91,378.62,373.52,378.62,378.62,"1,190,000,000"
2007-01-29,377.76,381.65,377.76,379.92,379.92,"783,500,000"
2007-01-30,381.64,382.29,376.62,379.88,379.88,"801,300,000"
2007-01-31,380.45,380.45,373.80,377.10,377.10,"946,900,000"
2007-02-01,379.19,380.87,375.46,379.68,379.68,"2,129,800,000"
2007-02-02,380.58,383.28,379.58,381.92,381.92,"1,162,900,000"
2007-02-05,379.45,381.16,377.79,379.31,379.31,"730,300,000"
2007-02-06,378.20,379.31,375.97,376.76,376.76,"609,700,000"
2007-02-07,376.07,379.46,374.75,376.93,376.93,"903,500,000"
2007-02-08,375.31,375.31,370.67,373.23,373.23,"1,265,900,000"
2007-02-09,370.79,371.19,368.10,369.85,369.85,"955,400,000"
2007-02-12,366.31,371.10,365.23,368.53,368.53,"817,800,000"
2007-02-13,368.27,370.07,365.17,366.59,366.59,"744,500,000"
2007-02-14,373.29,375.12,371.24,372.55,372.55,"1,254,900,000"
2007-02-15,378.90,382.43,378.90,382.21,382.21,"1,638,200,000"
2007-02-16,383.09,385.53,382.34,383.19,383.19,"1,126,600,000"
2007-02-19,384.16,385.17,382.75,383.75,383.75,"363,700,000"
2007-02-20,383.57,384.03,381.52,384.03,384.03,"645,300,000"
2007-02-21,385.63,386.52,383.85,386.52,386.52,"2,040,300,000"
2007-02-22,387.22,388.49,383.25,384.80,384.80,"2,318,400,000"
2007-02-23,384.42,384.42,378.51,379.49,379.49,"1,137,500,000"
2007-02-26,379.16,379.25,375.22,377.39,377.39,"1,019,600,000"
2007-02-27,378.61,379.81,372.32,372.88,372.88,"1,626,200,000"
2007-02-28,349.86,367.81,348.24,367.81,367.81,"2,218,100,000"
2007-03-01,370.71,375.65,370.09,372.04,372.04,"1,715,300,000"
2007-03-02,370.22,373.31,369.97,372.02,372.02,"714,700,000"
2007-03-05,363.65,367.01,356.70,358.31,358.31,"1,627,000,000"
2007-03-06,362.26,366.87,360.11,366.45,366.45,"993,400,000"
2007-03-07,369.86,371.71,367.36,369.07,369.07,"911,600,000"
2007-03-08,370.06,376.34,370.06,375.35,375.35,"737,100,000"
2007-03-09,378.04,378.60,372.69,373.78,373.78,"739,700,000"
2007-03-12,375.21,381.10,375.21,381.10,381.10,"908,800,000"
2007-03-13,382.02,382.02,378.81,381.42,381.42,"818,900,000"
2007-03-14,371.04,376.49,371.04,372.92,372.92,"745,300,000"
2007-03-15,377.12,378.96,375.13,376.64,376.64,"812,000,000"
2007-03-16,376.56,379.43,375.49,377.23,377.23,"737,500,000"
2007-03-20,380.56,380.91,374.97,376.78,376.78,"909,800,000"
2007-03-21,376.88,377.98,374.73,377.40,377.40,"932,800,000"
2007-03-22,381.56,384.60,379.91,384.60,384.60,"1,140,900,000"
2007-03-23,385.75,385.75,383.07,384.28,384.28,"827,300,000"
2007-03-26,384.13,386.44,383.82,386.44,386.44,"658,300,000"
2007-03-27,387.76,389.17,386.13,387.89,387.89,"939,000,000"
2007-03-28,385.53,385.85,381.37,383.01,383.01,"1,024,300,000"
2007-03-29,379.77,387.35,379.66,387.35,387.35,"1,100,500,000"
2007-03-30,390.78,391.68,389.17,390.92,390.92,"859,800,000"
2007-04-02,392.57,396.23,392.57,395.41,395.41,"823,900,000"
2007-04-03,397.97,406.53,397.97,406.50,406.50,"1,736,000,000"
2007-04-04,414.44,415.96,411.98,414.01,414.01,"2,653,300,000"
2007-04-05,414.88,415.17,405.65,407.32,407.32,"1,039,200,000"
2007-04-09,410.81,412.39,409.10,411.53,411.53,"658,500,000"
2007-04-10,411.86,414.74,410.63,414.74,414.74,"710,000,000"
2007-04-11,416.37,418.22,413.27,416.04,416.04,"1,107,800,000"
2007-04-12,410.95,416.12,410.83,415.17,415.17,"1,238,500,000"
2007-04-13,416.87,418.62,415.84,417.76,417.76,"937,400,000"
2007-04-16,421.18,423.57,420.36,423.57,423.57,"1,332,900,000"
2007-04-17,425.90,426.38,421.61,423.43,423.43,"1,491,800,000"
2007-04-18,424.44,424.95,420.10,420.72,420.72,"1,570,900,000"
2007-04-19,418.01,418.87,409.41,410.60,410.60,"1,042,800,000"
2007-04-20,416.67,423.04,414.87,423.04,423.04,"1,050,700,000"
2007-04-23,427.70,429.42,425.47,427.61,427.61,"1,123,900,000"
2007-04-24,426.36,427.91,424.38,424.75,424.75,"1,254,600,000"
2007-04-25,422.83,425.87,421.99,425.87,425.87,"971,000,000"
2007-04-26,429.10,433.26,427.73,432.69,432.69,"2,096,300,000"
2007-04-27,431.31,432.31,429.12,432.02,432.02,"1,130,500,000"
2007-04-30,430.85,431.89,423.37,424.57,424.57,"1,034,200,000"
2007-05-01,423.21,425.40,422.11,424.58,424.58,"1,050,600,000"
2007-05-02,426.60,427.58,421.37,426.23,426.23,"2,038,900,000"
2007-05-03,429.12,431.46,427.29,428.91,428.91,"1,537,800,000"
2007-05-04,431.84,432.73,428.76,431.13,431.13,"1,346,500,000"
2007-05-07,432.47,432.76,428.94,431.17,431.17,"982,100,000"
2007-05-08,430.01,430.01,425.68,427.53,427.53,"1,526,900,000"
2007-05-09,425.33,431.07,424.39,430.76,430.76,"1,281,200,000"
2007-05-10,432.29,433.22,429.80,432.44,432.44,"1,527,200,000"
2007-05-11,425.20,427.51,423.62,425.10,425.10,"1,224,000,000"
2007-05-14,430.64,430.94,426.34,429.53,429.53,"1,749,200,000"
2007-05-15,430.37,430.75,426.23,427.93,427.93,"1,236,000,000"
2007-05-16,427.66,434.51,426.96,434.51,434.51,"1,221,500,000"
2007-05-21,436.20,436.64,432.79,436.64,436.64,"1,674,500,000"
2007-05-22,436.54,437.09,434.19,437.09,437.09,"1,784,200,000"
2007-05-23,438.17,444.09,438.17,441.95,441.95,"1,911,000,000"
2007-05-24,438.85,438.94,433.62,434.96,434.96,"1,494,200,000"
2007-05-25,428.16,429.80,425.93,429.80,429.80,"2,272,600,000"
2007-05-28,432.87,434.44,429.71,433.39,433.39,"1,741,100,000"
2007-05-29,433.04,433.52,426.77,428.09,428.09,"1,848,400,000"
2007-05-30,427.04,429.24,424.16,426.82,426.82,"1,780,700,000"
2007-05-31,432.09,433.51,430.18,433.45,433.45,"1,660,000,000"
2007-06-04,437.57,440.34,435.67,438.98,438.98,"2,322,800,000"
2007-06-05,438.62,438.62,433.13,435.27,435.27,"2,088,800,000"
2007-06-06,433.59,439.63,433.01,436.94,436.94,"1,560,000,000"
2007-06-07,432.60,437.54,431.80,435.26,435.26,"1,808,200,000"
2007-06-08,426.22,429.10,424.78,426.52,426.52,"1,385,300,000"
2007-06-11,430.47,433.53,429.36,433.53,433.53,"1,036,600,000"
2007-06-12,434.71,440.88,434.71,440.13,440.13,"1,201,900,000"
2007-06-13,435.25,436.14,433.17,435.01,435.01,"714,000,000"
2007-06-14,439.32,440.43,436.48,438.78,438.78,"822,800,000"
2007-06-15,442.22,442.22,438.04,440.24,440.24,"961,800,000"
2007-06-18,443.13,443.60,438.40,441.51,441.51,"1,156,500,000"
2007-06-19,438.76,444.09,438.76,444.09,444.09,"1,991,500,000"
2007-06-20,443.41,447.52,443.41,447.52,447.52,"1,914,000,000"
2007-06-21,444.57,446.92,442.26,444.86,444.86,"1,531,500,000"
2007-06-22,444.51,445.47,441.41,445.47,445.47,"1,228,100,000"
2007-06-25,443.41,446.37,442.04,446.06,446.06,"1,123,900,000"
2007-06-26,446.26,449.27,443.81,446.01,446.01,"1,036,200,000"
2007-06-27,444.11,444.11,436.55,440.40,440.40,"1,127,900,000"
2007-06-28,441.92,442.30,433.22,437.77,437.77,"1,147,500,000"
2007-06-29,439.03,442.58,436.32,442.12,442.12,"1,030,700,000"
2007-07-02,442.44,449.48,442.44,449.48,449.48,"1,244,400,000"
2007-07-03,450.06,455.56,450.06,454.54,454.54,"1,229,700,000"
2007-07-04,454.93,456.92,453.45,456.15,456.15,"1,019,900,000"
2007-07-05,457.12,461.44,457.12,461.44,461.44,"1,700,600,000"
2007-07-06,461.28,462.89,460.22,462.21,462.21,"1,448,400,000"
2007-07-09,464.59,473.56,464.59,473.48,473.48,"2,185,500,000"
2007-07-10,476.38,477.05,472.13,475.07,475.07,"1,928,000,000"
2007-07-11,468.37,472.84,467.25,471.20,471.20,"1,978,500,000"
2007-07-12,474.64,477.59,473.34,474.04,474.04,"1,579,900,000"
2007-07-13,482.60,482.83,476.46,478.31,478.31,"1,343,800,000"
2007-07-16,480.00,481.32,473.04,474.84,474.84,"1,183,200,000"
2007-07-17,473.89,477.78,473.65,477.78,477.78,"1,156,100,000"
2007-07-18,476.51,476.51,473.16,475.51,475.51,"1,171,500,000"
2007-07-19,474.67,484.99,474.44,484.99,484.99,"2,731,300,000"
2007-07-20,488.53,493.55,486.28,493.55,493.55,"2,202,500,000"
2007-07-23,487.53,495.77,487.51,495.77,495.77,"3,063,600,000"
2007-07-24,497.08,499.88,493.92,499.88,499.88,"2,527,600,000"
2007-07-25,493.29,498.39,493.21,496.84,496.84,"2,230,600,000"
2007-07-26,497.84,499.06,486.88,488.78,488.78,"2,580,400,000"
2007-07-27,473.89,480.85,470.33,473.91,473.91,"2,266,200,000"
2007-07-30,472.63,476.23,468.27,475.10,475.10,"1,649,700,000"
2007-07-31,481.90,487.59,480.13,487.59,487.59,"1,805,100,000"
2007-08-01,479.62,480.66,463.17,466.09,466.09,"3,537,100,000"
2007-08-02,474.62,475.91,458.57,470.12,470.12,"2,833,900,000"
2007-08-03,476.11,476.61,467.58,470.22,470.22,"2,395,000,000"
2007-08-06,454.44,454.44,445.55,451.44,451.44,"2,393,400,000"
2007-08-07,458.47,459.90,447.35,448.73,448.73,"1,791,200,000"
2007-08-08,455.20,469.66,455.20,468.88,468.88,"2,527,600,000"
2007-08-09,476.80,477.43,461.45,463.86,463.86,"1,697,000,000"
2007-08-10,442.97,456.64,442.68,456.64,456.64,"1,808,600,000"
2007-08-13,457.09,459.44,452.12,459.44,459.44,"787,000,000"
2007-08-14,457.12,457.12,449.55,451.44,451.44,"1,182,100,000"
2007-08-15,439.74,440.42,418.20,419.86,419.86,"2,306,200,000"
2007-08-16,396.23,397.52,383.04,393.97,393.97,"3,211,700,000"
2007-08-20,418.74,424.76,414.08,423.56,423.56,"2,944,300,000"
2007-08-21,423.88,428.80,410.37,411.45,411.45,"2,304,500,000"
2007-08-22,415.50,428.96,412.95,428.96,428.96,"1,952,900,000"
2007-08-23,442.71,446.44,437.95,442.21,442.21,"3,374,100,000"
2007-08-24,439.12,446.00,435.67,446.00,446.00,"2,488,400,000"
